model,hint,sample_id,rollout_id,epoch,source_owner,target,old_token_len,new_token_len,was_truncated,old_is_correct,new_is_correct
Llama-3.1-70B-Instruct,0.0,2023-II-12,rollout_6280e9744643fd5991fd5f9decba43ae2589d8bf,8,suzeva,247,719,719,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-12,rollout_9d8f89adf17e747b1d4271e3d79574c79a1cca54,9,suzeva,247,527,527,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_f1c5273759fb9e95120b4d6799adc4f1bc94e53c,1,suzeva,167,710,710,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_a8b6a2b1e1a2a4178d514c80375f83f0671ffab5,10,suzeva,167,795,795,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_97743c34c10fbe33df9232c15abd91476bdaea7c,2,suzeva,167,313,313,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_44f9c9a298695d02ef8201c23c9ff42d54fcab9c,3,suzeva,167,745,745,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_00ef9cb91dae77036c9bab9cc84ba23ef2995465,4,suzeva,167,867,867,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_17d71fbcb2ce70e1ae165eaedabec88eb67075db,5,suzeva,167,912,912,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_0a9c799916c93db3e8dfd1df42c57e73e2442151,6,suzeva,167,786,786,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_2015f364db1326a6312eff342d6a92cd1e7a9819,7,suzeva,167,627,627,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_a9b997d1cf8d3e9c7cf3a8dbf8bef09c86b53bce,8,suzeva,167,634,634,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-13,rollout_e603bb848c297bb0239bf05aa5d1f916a2c2f180,9,suzeva,167,395,395,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_39d9df6913b2110f749e27ceb2f5f16ddcdf9485,1,suzeva,751,541,541,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_cbe6adddc910619bf596292e9893b1bbfc2c5408,10,suzeva,751,546,546,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_48d3ce12e666e38880510dcf6792a3f907fe5e69,2,suzeva,751,686,686,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_dd95901124789173ba9e712cbdee38271823e689,3,suzeva,751,796,796,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_bb125cabe69a215f7462d55c1fb7ba0a597caa3f,4,suzeva,751,811,811,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_01116c82838e404ecd4d57491fb8d5fffc1b3701,5,suzeva,751,541,541,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_79d98ac1ba8c4d59c43155ff464700f04d1d5c9e,6,suzeva,751,845,845,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_832f1179c90d92be323dd1a6a070442d6e226e7a,7,suzeva,751,794,794,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_adeef550be3340407e031356c1b4c0f46a1f7b22,8,suzeva,751,906,906,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-14,rollout_8842708a6f519d7abbac54e9ba631f7c62016e96,9,suzeva,751,1505,1505,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_c38f47a4d9142d559920ec3a164e831750f0f776,1,suzeva,363,795,795,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_d8515b030d7d030638b009de546992dd6d9c1132,10,suzeva,363,579,579,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_e422dec8ed22ee4c6ae98c70fe21ac9b3c30d61b,2,suzeva,363,826,826,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_8ff3722219906c9ab1d14923e3dcde1591185234,3,suzeva,363,1112,1112,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_fa9d0411d2bbc42e2d0d982ca8bedda5b152b768,4,suzeva,363,1032,1032,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_3d85da8f0e5a1d421796878280cdf3f644e6ceb1,5,suzeva,363,796,796,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_3145e40deae90a97cec5c6b7bed49cf09f417733,6,suzeva,363,1428,1428,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_89e85ae690b63e1e63dcc16b99fc67de12dfe9c6,7,suzeva,363,925,925,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_331892909afd529309a8203ece5a270bc3ec132b,8,suzeva,363,1433,1433,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-15,rollout_5466328d17c1a35f535b8f2e586101cb077cc27a,9,suzeva,363,1008,1008,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_db8c237684dd82a90822234e821e5bafbd066e3b,1,suzeva,585,365,365,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_9f32e56376610b6a5859ddebc3d31c5b995d3c6e,10,suzeva,585,430,430,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_7e65e7f2cea871370d3a73ce4f26ba768ffd711c,2,suzeva,585,1457,1457,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_142bf872266810a65b890f0e4cebdfca6115b960,3,suzeva,585,679,679,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_05220b4b0f6379af92caf3743c190b2244c80cf6,4,suzeva,585,16581,16000,1,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_bab4279fbbfd5ab65792772a2349f37ba8179b47,5,suzeva,585,1440,1440,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_dd1a7209dc0fc327e52d69019bdd37dbd5a32bda,6,suzeva,585,1076,1076,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_aedda418875314f029de51d55b2a9d589df94006,7,suzeva,585,682,682,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_a342a4705f979e8e5bf5ed5601189042c3d58591,8,suzeva,585,616,616,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-2,rollout_ee7c3cac61d62458e00db172d60cb01f1d42f192,9,suzeva,585,3750,3750,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_420bc2f1167a0966279ef7c143881d90f0ba9ef5,1,suzeva,250,699,699,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_af84a7c2f742f1be634025be096f166f9c0b27dc,10,suzeva,250,684,684,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_633a27359a19258099aec200e0a38261d81b233d,2,suzeva,250,413,413,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_39db8fafba03a48e1e3eae42d161d607026843a0,3,suzeva,250,525,525,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_f44fcdf1c74c0c65eb3099a7727897ba8e992228,4,suzeva,250,675,675,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_a2b3c54c1eb5638d7d487628f09e9b1f543da987,5,suzeva,250,534,534,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_fd3082a0e6de4c79c300959f9fa995fde022603f,6,suzeva,250,941,941,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_72a1f0566a3417aa8b97d1c2fa36404c8d52551e,7,suzeva,250,522,522,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_1d338dc4309ddafe1b511402df879cb5b541c181,8,suzeva,250,396,396,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-3,rollout_5cb66f5b923e94d1277bcc30f6c6fc867badc9d2,9,suzeva,250,447,447,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_b5c82d089f378b5a2a66b214a6da898fca3d1ae5,1,suzeva,273,735,735,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_791a17b22a43cf0538cfc8552d1dda4e781e749f,10,suzeva,273,545,545,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_becd449487f243f1d81fa28c193157cfe7aadf7d,2,suzeva,273,361,361,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_b20bb26927b60e941a1b985d7ee24b9ad8e04a27,3,suzeva,273,620,620,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_f8bcda0c06c9422e0958464581ad7be8cbb7f43e,4,suzeva,273,762,762,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_337b6b6f52005a76ad3cbb2539d73baf998ec84e,5,suzeva,273,565,565,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_f2da1102db715e5e653829e350d578125cdbc8e0,6,suzeva,273,1184,1184,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_6ad4af77509fa258700dc37336190fac16b2b6f4,7,suzeva,273,762,762,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_94bc256aee2af161755e9f78f9715179f526bad3,8,suzeva,273,528,528,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-4,rollout_8e9a4dc4cf0ecaaa6600ca890cbeae9177dd48f5,9,suzeva,273,567,567,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_c624ed9b4c75da63287513a04c8eeee1cccf4b07,1,suzeva,719,4783,4783,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_a60a84dab2cd5ea32eb118a35012ffe3846b0de2,10,suzeva,719,1605,1605,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_d8fbf34293b0eba0ea8609d982921145cad567ae,2,suzeva,719,1114,1114,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_7a3a2b05d25ad84616aee9161c372d17f1fdc836,3,suzeva,719,11719,11719,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_f16569279795429efb9cebf824cbe4636011fdd4,4,suzeva,719,1741,1741,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_19f8df0ff5fc29c4e97746bbc5246c901e6954b8,5,suzeva,719,647,647,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_a539c69875b59cb442d687b9f8a6d5f04b1883ff,6,suzeva,719,458,458,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_ea1645217ff8b76001ded4733cfb29a885bf2db9,7,suzeva,719,1577,1577,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_d426dc83e4c4fcc0f2dcb5966c023baffc18d7b0,8,suzeva,719,974,974,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-5,rollout_8d6a41904c2d5a7256e2675d9866ef30a8f14497,9,suzeva,719,2003,2003,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_64fc0f484911892ab9701e6af6c005761980f7e8,1,suzeva,35,708,708,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_839c72065490d975d9daed0b8f7aef0890f2e0fc,10,suzeva,35,554,554,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_cfb51ac8937bd214c82bc24db9170ece97a46e82,2,suzeva,35,478,478,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_7b03a2830112b94bae7259ef5c17e3dd7ffac9e0,3,suzeva,35,448,448,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_3eb58d864329635777b6046414757123841086cf,4,suzeva,35,632,632,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_938fcdd984b9ad41360adc583a0eef8df7e81a78,5,suzeva,35,666,666,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_d018c07d4d205145d23b4bb0586f2ed4477bb9eb,6,suzeva,35,624,624,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_0608f73b9f1c1ac415e62f39fff5c31e74eeafda,7,suzeva,35,324,324,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_a2bc4a61a94b36cfe5f9f6bef468e1e2fa330b9a,8,suzeva,35,540,540,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-6,rollout_2f2a54627be7c75405246d9fefb7a27ba9b21b36,9,suzeva,35,366,366,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_7a273b210319aec2c1120a508f55f3a00b832a7b,1,suzeva,928,744,744,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_66d26e4d0735f07f3a97154bd02df0c324465e32,10,suzeva,928,824,824,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_c5899d5564b29436e2a242f71f1711722f1b80cf,2,suzeva,928,432,432,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_a8f23e623b0882258df6fb4a49d4dd628128c5f8,3,suzeva,928,889,889,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_a4ee15a0a6f5b5f2a92fe5a9542e83ac5190f210,4,suzeva,928,710,710,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_9869fca871b61badc5ada1c823d68ff2bd57195a,5,suzeva,928,747,747,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_a920dc20b00f64e4558594f459c1bdf436108b7a,6,suzeva,928,1406,1406,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_4d581a47a5267fc072fa158b1e2d733434b90d4f,7,suzeva,928,594,594,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_7a0adc3094ee34fbd6426a3e63acc40588b951dd,8,suzeva,928,647,647,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-7,rollout_689f16ad137f3507083b4f5a58fbfc4eeae2b2ca,9,suzeva,928,6771,6771,0,1,1
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_637149df243fc98c121fec57211a8f7ea84d0ba1,1,suzeva,24,2525,2525,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_5e1f88c7c78882ed60b55f7862cd816ca229b16b,10,suzeva,24,1003,1003,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_0f078937de77710a00660c266420e910227a7ed1,2,suzeva,24,927,927,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_61ea6d55bc37648fc71c926d8813b7d6a01a7e0c,3,suzeva,24,1033,1033,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_74a86c631506594e53d54023b22554906e6405dc,4,suzeva,24,971,971,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_b0ab6dec5618b9c22add8db018b0c498546cacd1,5,suzeva,24,826,826,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_5b3550679f7139edf80100950e1e60355a42fb77,6,suzeva,24,1845,1845,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_d7e9f663ae69547e1de6a1e3cf1a9f28434d62eb,7,suzeva,24,1609,1609,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_ad6e1c1efbefe7fd3ed580a04b9d63eb61aa4844,8,suzeva,24,882,882,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-8,rollout_1da2e5717320cd7c302d22e44bf90b2a5362a834,9,suzeva,24,1255,1255,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_8a3d08d3a2c3fe5a1196aed5a754c86b9d3bf413,1,suzeva,33,1445,1445,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_53705a7d45bd72d3613dd0ca1d28488e9143ebcb,10,suzeva,33,985,985,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_0291cf1db13ac9468ec691493e83ada87110eae8,2,suzeva,33,739,739,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_0efd5687b000501b371dfbfe78bc5175d63f4d37,3,suzeva,33,1056,1056,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_4f803ca6d9f94267c19fc6beac3a85120c1ee46f,4,suzeva,33,2242,2242,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_c349933310444620d185313cb2cfaa3091cb4c32,5,suzeva,33,560,560,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_b1837c706476dbfe952e59ac590ea12a0d7933eb,6,suzeva,33,669,669,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_01ff4a82ae9f614508650826484635437eaa28a2,7,suzeva,33,738,738,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_e0082fed075424d8b68e2ea82424ba329ab76457,8,suzeva,33,663,663,0,0,0
Llama-3.1-70B-Instruct,0.0,2023-II-9,rollout_ea93236ef72f2f855da8bfc5aba8b6272834eae2,9,suzeva,33,686,686,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_69fe5f773a4252bc1d1bf7529518b0814d13d676,1,suzeva,73,310,310,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_fdd0c082d35b0aef51e72f400d8bb8329f08e5ec,10,suzeva,73,1402,1402,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_6df163a1a71ead35d2b0129e551abca553ae55a7,2,suzeva,73,432,432,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_ba5a7cbe7a9159f50d38cd2679d198eb2459734e,3,suzeva,73,874,874,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_408739c5d8b5fe7a6ede36d43562a42dbe380b8f,4,suzeva,73,1146,1146,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_353292f47803ed6ec3bf68b0244400c53dc82a05,5,suzeva,73,4653,4653,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_d7129120ff7029dc86a9ed449bbdcaf09d53d13a,6,suzeva,73,5182,5182,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_ed144141e822559db71e401313bb476bf9e2a487,7,suzeva,73,384,384,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_79c58f38bb84cac3998aadeda38ec763bfeeb279,8,suzeva,73,1426,1426,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-1,rollout_02d4579066f50ecf1b57e7984824041413ef853f,9,suzeva,73,767,767,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_e74f5795a883234382def0f17c774373f1ba94f9,1,suzeva,468,877,877,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_303bc36b450fe4d5be07773df7036a7eb07c5835,10,suzeva,468,853,853,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_6b099334a35660162115105d5f50f6d106804739,2,suzeva,468,18732,16000,1,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_68dbe260436ae429c36593b853204e98ed6cda7e,3,suzeva,468,1288,1288,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_7e421d67e2aaafcaa1dd70aea55ccbe999747fd9,4,suzeva,468,562,562,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_540c9a09b5e954fbb2d12bcc275e791b11225c2f,5,suzeva,468,418,418,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_36631d49bc042cc999be906d2e35b10c2bf83e96,6,suzeva,468,1804,1804,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_f02ac6090b8ce92ff59be23f23ab325197599161,7,suzeva,468,1412,1412,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_4f7c8b84c2e9bb607cf7fe3334fc739170ce5f68,8,suzeva,468,1013,1013,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-10,rollout_eb84761f0d1875c995454b3c225b79e6eaf6fc5e,9,suzeva,468,2983,2983,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_3f1847c9e1208bee01e9a9c2f54a083c5f5c805f,1,suzeva,601,964,964,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_936844f014737dfbfcb5c73ee4a2b5bd91318409,10,suzeva,601,5600,5600,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_27862ca77da497ef99bb1a6b4c862521c5053b0f,2,suzeva,601,601,601,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_4138d399aa7b19b2840fa924f6424a8cd3bb9304,3,suzeva,601,1711,1711,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_81913706291d223306185fcbc24c130113c82f71,4,suzeva,601,463,463,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_98aaf0495ea57b68675876c4e74b910e6903e00b,5,suzeva,601,738,738,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_3664f392d92c06096c7d2be6c92ac9af24041468,6,suzeva,601,964,964,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_2c88c11ab67d136583ced37c5149b75aa463e85a,7,suzeva,601,1138,1138,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_789a2f78ca90f0da7db71daae0efc7491f1e9fdf,8,suzeva,601,1226,1226,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-11,rollout_62d6ec46041fa42d34dae44902a2bab00027000b,9,suzeva,601,1156,1156,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_55d933a5bcd83ddf9bceece5fd3ed4fc93453d3b,1,suzeva,23,828,828,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_abe6ddf19f3922677d8ca74006065476010ba67c,10,suzeva,23,1032,1032,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_218f609644a3858cb160eb53ee465911289b4051,2,suzeva,23,867,867,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_027b829c58579d1933ff1b750a0569543a8706a0,3,suzeva,23,974,974,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_29da2a3eb5621dac3f5f596f81cfd6e2544e8272,4,suzeva,23,611,611,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_f296ed48bf81acdedd0c56ce1958192b93ef688d,5,suzeva,23,752,752,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_a667a025bce2ac94ed24a83c0f3ff1cfb9bca15c,6,suzeva,23,980,980,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_767f2ee427446aed1a8e61331daf1920a095d10d,7,suzeva,23,1053,1053,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_8142d331376c87e1a1229b497bb69d21b82897b1,8,suzeva,23,680,680,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-12,rollout_b2ef741326504065da928c76cf2ffcf813668458,9,suzeva,23,784,784,0,1,1
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_b5687fbf79869ec65911694a8010e9bc7b95acb7,1,suzeva,321,1006,1006,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_3ba9e2ccf3b431a93b64323057d596f08786ed30,10,suzeva,321,1347,1347,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_49d5f82ad3961b802c79c066fb053f282f8b18a3,2,suzeva,321,520,520,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_ebac87f8a2403983ee396d5ed00dd30068b502cb,3,suzeva,321,1451,1451,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_895d8689aa0aab69e3d9d9a8f76c359bb74b7b42,4,suzeva,321,883,883,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_322505e1123ac76a335fa198ad4d31e76adb3bf1,5,suzeva,321,829,829,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_2517b7c65755fa773355bddeddf6253677858942,6,suzeva,321,997,997,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_0524b09ca0feef50c5fa8eaf18b1e6f5c111bc8f,7,suzeva,321,1541,1541,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_3285b3e48703f1ad083c963ef5b95eb4a3e9d693,8,suzeva,321,1760,1760,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-13,rollout_00b9d4ca826ff1a63e243dcb72adb190eea2aa90,9,suzeva,321,4733,4733,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_6d118421e08dd57f75a846c8d57799ef0743782a,1,suzeva,211,7208,7208,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_da337eb9fc84bc973a12382a3054ff805ddd51cb,10,suzeva,211,552,552,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_9c0083d530e9e5165519891e3a8e14b5a8abffc9,2,suzeva,211,1324,1324,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_892c4298f4b720667c766a016b1c03c6d6df027d,3,suzeva,211,1274,1274,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_9ea649cb2eea6faeb654060478a08716df601246,4,suzeva,211,7116,7116,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_41f66c998f91826c382f3f72748f950bee02536d,5,suzeva,211,720,720,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_fa5fed7dc2b021dbb4a44eea7f76f2520e969b8f,6,suzeva,211,527,527,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_53416d51c7cf2f4c231ba0002521103d81f39633,7,suzeva,211,1068,1068,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_351f8117e7cced903459009bcafe3c0d370871cf,8,suzeva,211,2636,2636,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-14,rollout_1a09f20fb3786236913634bba905bfb83de94f84,9,suzeva,211,774,774,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_3f45e2a6ab3da3cbf02382f9d255f343d7130b25,1,suzeva,315,642,642,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_2f7d4165627a018a4d4df88925db14d1a9bf2677,10,suzeva,315,676,676,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_35397c4f54ad02845dd33d5d666e99f0e5d3ce3b,2,suzeva,315,596,596,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_4c60d62e96ea7e3799d1440f8c6afe15ceca46b8,3,suzeva,315,465,465,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_15c390eb99a590e3f1cae266d417ac7135368c7d,4,suzeva,315,429,429,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_a6c44c5cc405862f5860ef90958b4cef17703763,5,suzeva,315,547,547,0,0,0
Llama-3.1-70B-Instruct,0.0,2024-II-15,rollout_b0c9303af03cf1367c7175b009d8bc5ccd01a854,6,suzeva,315,398,398,0,0,0
